markers,chr,pos,trait,lod
c3.loc18,3,18,lod.out.hk_PCs_LPCs,1.2630405165234748
c3.loc19,3,19,lod.out.hk_PCs_LPCs,1.067264180214167
S3_2778643,3,19.08800506,lod.out.hk_PCs_LPCs,1.043365080141598
S3_2816372,3,19.08869839,lod.out.hk_PCs_LPCs,1.0434032040398904
c3.loc20,3,20,lod.out.hk_PCs_LPCs,1.0912639875844405
S3_3107332,3,20.18236551,lod.out.hk_PCs_LPCs,1.100484649807001
c3.loc21,3,21,lod.out.hk_PCs_LPCs,1.1390939054804647
S3_3120801,3,21.28969209,lod.out.hk_PCs_LPCs,1.151935150101309
S3_3551665,3,21.29029845,lod.out.hk_PCs_LPCs,1.1519760160656176
c3.loc22,3,22,lod.out.hk_PCs_LPCs,1.19811547695042
S3_3692878,3,22.40899379,lod.out.hk_PCs_LPCs,1.2234834674311656
c3.loc23,3,23,lod.out.hk_PCs_LPCs,1.211922600109716
c3.loc24,3,24,lod.out.hk_PCs_LPCs,1.1421153590991793
S3_3834622,3,24.73705972,lod.out.hk_PCs_LPCs,1.0573958357931872
S3_3887514,3,24.73812145,lod.out.hk_PCs_LPCs,1.0578918472765935
c3.loc25,3,25,lod.out.hk_PCs_LPCs,1.1776356533820689
S3_3912927,3,25.89034158,lod.out.hk_PCs_LPCs,1.5057505491802772
c3.loc26,3,26,lod.out.hk_PCs_LPCs,1.5559804675237814
c3.loc27,3,27,lod.out.hk_PCs_LPCs,1.8738640244214508
S3_4139219,3,27.01724985,lod.out.hk_PCs_LPCs,1.8767469189374424
c3.loc28,3,28,lod.out.hk_PCs_LPCs,2.223618994301546
S3_4340588,3,28.14415813,lod.out.hk_PCs_LPCs,2.246187111383094
c3.loc29,3,29,lod.out.hk_PCs_LPCs,2.0279542648173674
S3_4540534,3,29.27097745,lod.out.hk_PCs_LPCs,1.9100031988913884
c3.loc30,3,30,lod.out.hk_PCs_LPCs,2.238530335284821
c3.loc31,3,31,lod.out.hk_PCs_LPCs,2.6006576349147537
S3_4708402,3,31.63945649,lod.out.hk_PCs_LPCs,2.7299922952996383
c3.loc32,3,32,lod.out.hk_PCs_LPCs,2.97713430479466
c3.loc33,3,33,lod.out.hk_PCs_LPCs,3.604588695207312
c3.loc34,3,34,lod.out.hk_PCs_LPCs,3.983400579556786
S3_5299185,3,34.13151171,lod.out.hk_PCs_LPCs,4.005827935081541
c3.loc35,3,35,lod.out.hk_PCs_LPCs,4.807799944659166
S3_5578804,3,35.37180683,lod.out.hk_PCs_LPCs,4.9418564304829005
S3_5587818,3,35.37272784,lod.out.hk_PCs_LPCs,4.941990328670315
c3.loc36,3,36,lod.out.hk_PCs_LPCs,5.883490343713703
S3_5850435,3,36.64671862,lod.out.hk_PCs_LPCs,6.394491633491484
c3.loc37,3,37,lod.out.hk_PCs_LPCs,6.401461762081738
S3_5948279,3,37.66350426,lod.out.hk_PCs_LPCs,6.4108392176709685
c3.loc38,3,38,lod.out.hk_PCs_LPCs,6.368022653690346
c3.loc39,3,39,lod.out.hk_PCs_LPCs,6.00215474083015
c3.loc40,3,40,lod.out.hk_PCs_LPCs,5.367256821329548
S3_5986770,3,40.32667177,lod.out.hk_PCs_LPCs,5.125643448543855
c3.loc41,3,41,lod.out.hk_PCs_LPCs,5.228041394850621
S3_6294254,3,41.52815474,lod.out.hk_PCs_LPCs,5.307322946410409
c3.loc42,3,42,lod.out.hk_PCs_LPCs,5.37646367360594
S3_6685145,3,42.74434893,lod.out.hk_PCs_LPCs,5.48300803522487
c3.loc43,3,43,lod.out.hk_PCs_LPCs,5.518724397740357
S3_6792242,3,43.95885504,lod.out.hk_PCs_LPCs,5.6481121464903055
c3.loc44,3,44,lod.out.hk_PCs_LPCs,5.713243797752369
c3.loc45,3,45,lod.out.hk_PCs_LPCs,6.365620397017082
S3_7204806,3,45.08764734,lod.out.hk_PCs_LPCs,6.332869411628039
c3.loc46,3,46,lod.out.hk_PCs_LPCs,6.439246087228398
S3_7969639,3,46.27050697,lod.out.hk_PCs_LPCs,6.469382521418638
c3.loc47,3,47,lod.out.hk_PCs_LPCs,7.781602250667461
c3.loc48,3,48,lod.out.hk_PCs_LPCs,9.750019552946824
c3.loc49,3,49,lod.out.hk_PCs_LPCs,11.704962503223996
c3.loc50,3,50,lod.out.hk_PCs_LPCs,13.300828722215797
c3.loc51,3,51,lod.out.hk_PCs_LPCs,14.212690747759908
S3_8542287,3,51.62402395,lod.out.hk_PCs_LPCs,14.376320873115489
c3.loc52,3,52,lod.out.hk_PCs_LPCs,14.335399443719481
S3_10095038,3,52.66044464,lod.out.hk_PCs_LPCs,14.115363022112959
c3.loc53,3,53,lod.out.hk_PCs_LPCs,13.932633688915544
S3_10674682,3,53.69854739,lod.out.hk_PCs_LPCs,13.428272205075771
c3.loc54,3,54,lod.out.hk_PCs_LPCs,13.092946795051219
c3.loc55,3,55,lod.out.hk_PCs_LPCs,11.296897607862135
c3.loc56,3,56,lod.out.hk_PCs_LPCs,9.090252082738232
S3_11221357,3,56.05283578,lod.out.hk_PCs_LPCs,8.97450782665885
c3.loc57,3,57,lod.out.hk_PCs_LPCs,8.9744063860932215
S3_11534004,3,57.20618689,lod.out.hk_PCs_LPCs,8.974384027848558
c3.loc58,3,58,lod.out.hk_PCs_LPCs,9.33376915885978
c3.loc59,3,59,lod.out.hk_PCs_LPCs,8.800837125542387
S3_12526437,3,59.63464063,lod.out.hk_PCs_LPCs,7.915040326592944
S3_12526502,3,59.63468411,lod.out.hk_PCs_LPCs,7.9150088368857325
c3.loc60,3,60,lod.out.hk_PCs_LPCs,7.933181707381735
c3.loc61,3,61,lod.out.hk_PCs_LPCs,7.799950923739871
c3.loc62,3,62,lod.out.hk_PCs_LPCs,7.396644373044694
c3.loc63,3,63,lod.out.hk_PCs_LPCs,6.7697444988152
c3.loc64,3,64,lod.out.hk_PCs_LPCs,6.0068393892469345
c3.loc65,3,65,lod.out.hk_PCs_LPCs,5.202184646972469
S3_12645880,3,65.45565702,lod.out.hk_PCs_LPCs,4.840917573058107
S3_12645887,3,65.4557005,lod.out.hk_PCs_LPCs,4.840905020539623
c3.loc66,3,66,lod.out.hk_PCs_LPCs,5.4858503946238955
S3_14408461,3,66.79760551,lod.out.hk_PCs_LPCs,6.006078889346767
c3.loc67,3,67,lod.out.hk_PCs_LPCs,5.945210613976002
c3.loc68,3,68,lod.out.hk_PCs_LPCs,5.062813137040294
S3_15824049,3,68.13945531,lod.out.hk_PCs_LPCs,4.886783014192517
S3_27813773,3,68.13949879,lod.out.hk_PCs_LPCs,4.886783008100608
c3.loc69,3,69,lod.out.hk_PCs_LPCs,4.487158020705564
S3_22375782,3,69.44533824,lod.out.hk_PCs_LPCs,4.093514530778734
S3_28829266,3,69.44538172,lod.out.hk_PCs_LPCs,4.093514526033161
c3.loc70,3,70,lod.out.hk_PCs_LPCs,3.9256888683971027
S3_32401733,3,70.71716023,lod.out.hk_PCs_LPCs,3.456431405911289
c3.loc71,3,71,lod.out.hk_PCs_LPCs,3.673337313067492
S3_41739842,3,71.98893874,lod.out.hk_PCs_LPCs,4.116835360413617
c3.loc72,3,72,lod.out.hk_PCs_LPCs,4.116831926506876
c3.loc73,3,73,lod.out.hk_PCs_LPCs,4.116523301526001
S3_47356415,3,73.21952598,lod.out.hk_PCs_LPCs,4.116454764686139
c3.loc74,3,74,lod.out.hk_PCs_LPCs,4.116359854513618
S3_50096382,3,74.3730211,lod.out.hk_PCs_LPCs,4.116314265214896
S3_54117113,3,74.37408283,lod.out.hk_PCs_LPCs,4.116156781850833
c3.loc75,3,75,lod.out.hk_PCs_LPCs,3.858147095175596
S3_54117186,3,75.49982674,lod.out.hk_PCs_LPCs,3.4603325247231425
S3_60252314,3,75.49987022,lod.out.hk_PCs_LPCs,3.4603325319288416
c3.loc76,3,76,lod.out.hk_PCs_LPCs,3.460526791348755
S3_76139777,3,76.66294822,lod.out.hk_PCs_LPCs,3.4607833168527407
c3.loc77,3,77,lod.out.hk_PCs_LPCs,3.410027567461512
S3_81545955,3,77.81897239,lod.out.hk_PCs_LPCs,3.2144178686478995
c3.loc78,3,78,lod.out.hk_PCs_LPCs,3.157580899114919
S3_54119654,3,78.99558476,lod.out.hk_PCs_LPCs,2.777729169431808
S3_84982822,3,78.99562825,lod.out.hk_PCs_LPCs,2.777729167551996
c3.loc79,3,79,lod.out.hk_PCs_LPCs,2.7777350729399473
c3.loc80,3,80,lod.out.hk_PCs_LPCs,2.779072831146024
S3_100845128,3,80.17773344,lod.out.hk_PCs_LPCs,2.7793123782440716
c3.loc81,3,81,lod.out.hk_PCs_LPCs,2.225476272216767
S3_94139027,3,81.30492956,lod.out.hk_PCs_LPCs,1.9582966219223437
c3.loc82,3,82,lod.out.hk_PCs_LPCs,1.950348195571749
c3.loc83,3,83,lod.out.hk_PCs_LPCs,1.9370342772149627
S3_86840330,3,83.69998236,lod.out.hk_PCs_LPCs,1.9263791207527419
S3_90147946,3,83.70002584,lod.out.hk_PCs_LPCs,1.9263784665004948
c3.loc84,3,84,lod.out.hk_PCs_LPCs,2.12281981691676
S3_86841287,3,84.82679019,lod.out.hk_PCs_LPCs,2.477775188005552
c3.loc85,3,85,lod.out.hk_PCs_LPCs,2.474360453943106
S3_90076869,3,85.89720065,lod.out.hk_PCs_LPCs,2.455587575666115
S3_91452122,3,85.89724413,lod.out.hk_PCs_LPCs,2.455586617009317
S3_114892966,3,85.89728762,lod.out.hk_PCs_LPCs,2.4555856581294364
c3.loc86,3,86,lod.out.hk_PCs_LPCs,2.4533260822817766
S3_118288162,3,86.90909714,lod.out.hk_PCs_LPCs,2.4323771229391156
c3.loc87,3,87,lod.out.hk_PCs_LPCs,2.4156135298707255
S3_121660188,3,87.90055067,lod.out.hk_PCs_LPCs,2.0139477955344063
c3.loc88,3,88,lod.out.hk_PCs_LPCs,2.0118395760504484
S3_122515105,3,88.89053498,lod.out.hk_PCs_LPCs,1.992358250012856
S3_125714209,3,88.89182441,lod.out.hk_PCs_LPCs,1.9923290703829224
c3.loc89,3,89,lod.out.hk_PCs_LPCs,1.9898873506959376
S3_129163082,3,89.92922979,lod.out.hk_PCs_LPCs,1.9683037194442647
S3_129983949,3,89.92992311,lod.out.hk_PCs_LPCs,1.968287034580385
c3.loc90,3,90,lod.out.hk_PCs_LPCs,1.95569987646401
S3_131330502,3,90.96797099,lod.out.hk_PCs_LPCs,1.7312927435052359
c3.loc91,3,91,lod.out.hk_PCs_LPCs,1.720348506876249
S3_132155765,3,91.95936969,lod.out.hk_PCs_LPCs,1.2165723918440818
S3_132611467,3,91.95941318,lod.out.hk_PCs_LPCs,1.2165595674738086
S3_134682325,3,91.95945666,lod.out.hk_PCs_LPCs,1.2165587850030164
c3.loc92,3,92,lod.out.hk_PCs_LPCs,1.2250519343383104
c3.loc93,3,93,lod.out.hk_PCs_LPCs,1.435405356353968
c3.loc94,3,94,lod.out.hk_PCs_LPCs,1.636439858232393
c3.loc95,3,95,lod.out.hk_PCs_LPCs,1.8031463442460307
c3.loc96,3,96,lod.out.hk_PCs_LPCs,1.9130049412276264
S3_136380648,3,96.67715932,lod.out.hk_PCs_LPCs,1.948840137362481
c3.loc97,3,97,lod.out.hk_PCs_LPCs,1.875907588011728
S3_137087146,3,97.80388969,lod.out.hk_PCs_LPCs,1.5546294691550457
S3_138433110,3,97.80393317,lod.out.hk_PCs_LPCs,1.5546293995598006
S3_139181360,3,97.80397666,lod.out.hk_PCs_LPCs,1.5546379521424285
c3.loc98,3,98,lod.out.hk_PCs_LPCs,1.4970324234430024
S3_142736509,3,98.9309399,lod.out.hk_PCs_LPCs,1.0841329343961377
S3_143233104,3,98.93200163,lod.out.hk_PCs_LPCs,1.0841810923775625
c3.loc99,3,99,lod.out.hk_PCs_LPCs,1.0867015172718197
c3.loc100,3,100,lod.out.hk_PCs_LPCs,1.0030556836025681
S3_143605362,3,100.0577455,lod.out.hk_PCs_LPCs,0.992444042100999
S3_145739515,3,100.057789,lod.out.hk_PCs_LPCs,0.9924484561033609
c3.loc101,3,101,lod.out.hk_PCs_LPCs,1.0795274744579473
S3_147805720,3,101.2293754,lod.out.hk_PCs_LPCs,1.0983094821987152
c3.loc102,3,102,lod.out.hk_PCs_LPCs,1.062976113773729
S3_147597938,3,102.3876617,lod.out.hk_PCs_LPCs,1.0403531724213337
c3.loc103,3,103,lod.out.hk_PCs_LPCs,0.9987850268847325
S3_147405142,3,103.4352913,lod.out.hk_PCs_LPCs,0.9654305969903874
S3_147407807,3,103.4353348,lod.out.hk_PCs_LPCs,0.965427115805042
c3.loc104,3,104,lod.out.hk_PCs_LPCs,0.918542409373643
S3_145761677,3,104.4829983,lod.out.hk_PCs_LPCs,0.8758386290857914
c3.loc105,3,105,lod.out.hk_PCs_LPCs,0.8759438160154644
S3_147807738,3,105.6271454,lod.out.hk_PCs_LPCs,0.876071236085707
S3_151973682,3,105.6271888,lod.out.hk_PCs_LPCs,0.8760712297218021
c3.loc106,3,106,lod.out.hk_PCs_LPCs,0.8609727545390342
S3_155803924,3,106.7714248,lod.out.hk_PCs_LPCs,0.8292553482710474
S3_156151163,3,106.7726273,lod.out.hk_PCs_LPCs,0.8298620326589656
c3.loc107,3,107,lod.out.hk_PCs_LPCs,0.9449876265647248
S3_156363028,3,107.8487176,lod.out.hk_PCs_LPCs,1.3397382117759236
c3.loc108,3,108,lod.out.hk_PCs_LPCs,1.3272568599892196
S3_156434886,3,108.8570761,lod.out.hk_PCs_LPCs,1.2276466426641974
c3.loc109,3,109,lod.out.hk_PCs_LPCs,1.2065363457817
S3_156799970,3,109.8548425,lod.out.hk_PCs_LPCs,1.0624010787067704
c3.loc110,3,110,lod.out.hk_PCs_LPCs,0.8630206241276994
S3_159680001,3,110.9090795,lod.out.hk_PCs_LPCs,0.06986076577827305
c3.loc111,3,111,lod.out.hk_PCs_LPCs,0.07250166635881783
S3_160933885,3,111.986388,lod.out.hk_PCs_LPCs,0.09685040150520763
c3.loc112,3,112,lod.out.hk_PCs_LPCs,0.09562324951117773
c3.loc113,3,113,lod.out.hk_PCs_LPCs,0.024976010803882787
c3.loc114,3,114,lod.out.hk_PCs_LPCs,1.8296790500471616e-6
S3_162587460,3,114.2436114,lod.out.hk_PCs_LPCs,0.00164143418780327
c3.loc115,3,115,lod.out.hk_PCs_LPCs,0.003914053779951132
S3_164111931,3,115.4018087,lod.out.hk_PCs_LPCs,0.005516552405524067
c3.loc116,3,116,lod.out.hk_PCs_LPCs,0.0014957342348935754
S3_166206498,3,116.6403047,lod.out.hk_PCs_LPCs,3.89531824396272e-6
S3_166381860,3,116.6412257,lod.out.hk_PCs_LPCs,4.131858474920591e-6
c3.loc117,3,117,lod.out.hk_PCs_LPCs,4.889182397675995e-4
S3_166632483,3,117.9130935,lod.out.hk_PCs_LPCs,0.0054863481244495915
c3.loc118,3,118,lod.out.hk_PCs_LPCs,0.006492823145165971
c3.loc119,3,119,lod.out.hk_PCs_LPCs,0.02406757820475036
S3_167430761,3,119.2189881,lod.out.hk_PCs_LPCs,0.029081146238098654
S3_168367248,3,119.2190316,lod.out.hk_PCs_LPCs,0.02908114655228644
c3.loc120,3,120,lod.out.hk_PCs_LPCs,0.07612471499996332
S3_168235619,3,120.5248158,lod.out.hk_PCs_LPCs,0.11315362195385603
c3.loc121,3,121,lod.out.hk_PCs_LPCs,0.11305117694239186
S3_168232954,3,121.7552248,lod.out.hk_PCs_LPCs,0.11288876774695211
c3.loc122,3,122,lod.out.hk_PCs_LPCs,0.10792253869934143
c3.loc123,3,123,lod.out.hk_PCs_LPCs,0.08631449570158622
c3.loc124,3,124,lod.out.hk_PCs_LPCs,0.06457761998349554
S3_169044093,3,124.1839524,lod.out.hk_PCs_LPCs,0.060753837904414354
c3.loc125,3,125,lod.out.hk_PCs_LPCs,0.0607851514748603
S3_170111672,3,125.3652142,lod.out.hk_PCs_LPCs,0.06079922681412597
c3.loc126,3,126,lod.out.hk_PCs_LPCs,0.08529275827405058
S3_171897758,3,126.5758227,lod.out.hk_PCs_LPCs,0.10636200035557408
c3.loc127,3,127,lod.out.hk_PCs_LPCs,0.10645694104947268
S3_173023084,3,127.8718523,lod.out.hk_PCs_LPCs,0.1066512351944624
c3.loc128,3,128,lod.out.hk_PCs_LPCs,0.10665099505193609
c3.loc129,3,129,lod.out.hk_PCs_LPCs,0.10664913622842676
S3_176794857,3,129.2136128,lod.out.hk_PCs_LPCs,0.10664873622161508
c3.loc130,3,130,lod.out.hk_PCs_LPCs,0.08980747074328121
c3.loc131,3,131,lod.out.hk_PCs_LPCs,0.0640410401087621
c3.loc132,3,132,lod.out.hk_PCs_LPCs,0.037894313830889814
S3_178005797,3,132.0706789,lod.out.hk_PCs_LPCs,0.036175418816355887
c3.loc133,3,133,lod.out.hk_PCs_LPCs,0.00885011346133524
S3_178151999,3,133.4909596,lod.out.hk_PCs_LPCs,0.06376868764714061
c3.loc134,3,134,lod.out.hk_PCs_LPCs,0.05277766514464588
S3_180667695,3,134.9541951,lod.out.hk_PCs_LPCs,0.02842917063260586
c3.loc135,3,135,lod.out.hk_PCs_LPCs,0.0293862122227182
c3.loc136,3,136,lod.out.hk_PCs_LPCs,0.04904757597519449
S3_181906460,3,136.4175201,lod.out.hk_PCs_LPCs,0.05531340720877154
S3_182487735,3,136.4182134,lod.out.hk_PCs_LPCs,0.05530962866976097
c3.loc137,3,137,lod.out.hk_PCs_LPCs,0.050573229592671964
S3_183888835,3,137.8377572,lod.out.hk_PCs_LPCs,0.04002287372459534
c3.loc138,3,138,lod.out.hk_PCs_LPCs,0.04002265025616225
c3.loc139,3,139,lod.out.hk_PCs_LPCs,0.040021283506902705
S3_184155982,3,139.257301,lod.out.hk_PCs_LPCs,0.04002092941092883
S3_184268939,3,139.2579943,lod.out.hk_PCs_LPCs,0.04002093108540805
c3.loc140,3,140,lod.out.hk_PCs_LPCs,0.05747291068328764
S3_184355448,3,140.6784197,lod.out.hk_PCs_LPCs,0.07057795088668684
c3.loc141,3,141,lod.out.hk_PCs_LPCs,0.09926393995768024
c3.loc142,3,142,lod.out.hk_PCs_LPCs,0.2129865719847004
S3_185756274,3,142.0987557,lod.out.hk_PCs_LPCs,0.22522973802665547
S3_189356593,3,142.0987992,lod.out.hk_PCs_LPCs,0.22522973351789233
c3.loc143,3,143,lod.out.hk_PCs_LPCs,0.19981232646290437
S3_194231415,3,143.5620347,lod.out.hk_PCs_LPCs,0.1707618236463162
c3.loc144,3,144,lod.out.hk_PCs_LPCs,0.12234618683638132
c3.loc145,3,145,lod.out.hk_PCs_LPCs,0.03822100901547287
S3_189472320,3,145.0252701,lod.out.hk_PCs_LPCs,0.03672540129255708
S3_194231402,3,145.0253136,lod.out.hk_PCs_LPCs,0.03672540103828226
S3_194231426,3,145.0253571,lod.out.hk_PCs_LPCs,0.036725400783709006
S3_194254890,3,145.0254006,lod.out.hk_PCs_LPCs,0.0367254006368114
c3.loc146,3,146,lod.out.hk_PCs_LPCs,0.0604180175675566
S3_196155795,3,146.4457366,lod.out.hk_PCs_LPCs,0.06955215676748594
c3.loc147,3,147,lod.out.hk_PCs_LPCs,0.0910656611895746
S3_199027878,3,147.8257161,lod.out.hk_PCs_LPCs,0.11805451768825037
c3.loc148,3,148,lod.out.hk_PCs_LPCs,0.11304607673254452
c3.loc149,3,149,lod.out.hk_PCs_LPCs,0.0773209432484947
S3_199611270,3,149.2056956,lod.out.hk_PCs_LPCs,0.06917188357911641
S3_201309004,3,149.2057391,lod.out.hk_PCs_LPCs,0.0691718834068098
c3.loc150,3,150,lod.out.hk_PCs_LPCs,0.069171883094711
S3_201260762,3,150.5201112,lod.out.hk_PCs_LPCs,0.06917188288980469
S3_201799406,3,150.5201547,lod.out.hk_PCs_LPCs,0.06917188288980469
c3.loc151,3,151,lod.out.hk_PCs_LPCs,0.06917188288980469
S3_201301725,3,151.816095,lod.out.hk_PCs_LPCs,0.06917188288984732
S3_201321775,3,151.8161385,lod.out.hk_PCs_LPCs,0.06917188288984732
S3_201987514,3,151.816182,lod.out.hk_PCs_LPCs,0.06917188306135813
c3.loc152,3,152,lod.out.hk_PCs_LPCs,0.07640970237081035
c3.loc153,3,153,lod.out.hk_PCs_LPCs,0.11148991132644426
S3_202069601,3,153.1581211,lod.out.hk_PCs_LPCs,0.11587598476178584
S3_202777031,3,153.1581646,lod.out.hk_PCs_LPCs,0.11587598487713535
c3.loc154,3,154,lod.out.hk_PCs_LPCs,0.11592853963296079
S3_203500835,3,154.4042822,lod.out.hk_PCs_LPCs,0.1159538795971713
S3_204281378,3,154.4043256,lod.out.hk_PCs_LPCs,0.11595388108780469
c3.loc155,3,155,lod.out.hk_PCs_LPCs,0.11594066773719192
c3.loc156,3,156,lod.out.hk_PCs_LPCs,0.11591854328533202
S3_204583710,3,156.8810287,lod.out.hk_PCs_LPCs,0.1158990451802282
c3.loc157,3,157,lod.out.hk_PCs_LPCs,0.12320476456471852
S3_206481917,3,157.8123837,lod.out.hk_PCs_LPCs,0.1605886526179745
c3.loc158,3,158,lod.out.hk_PCs_LPCs,0.15741765605628188
c3.loc159,3,159,lod.out.hk_PCs_LPCs,0.12841064202005725
S3_206600779,3,159.1543229,lod.out.hk_PCs_LPCs,0.12240826233657742
S3_206605267,3,159.1551569,lod.out.hk_PCs_LPCs,0.1224426359470101
c3.loc160,3,160,lod.out.hk_PCs_LPCs,0.1518635204312062
S3_208063573,3,160.4960712,lod.out.hk_PCs_LPCs,0.16267141612389935
c3.loc161,3,161,lod.out.hk_PCs_LPCs,0.17131051354145654
c3.loc162,3,162,lod.out.hk_PCs_LPCs,0.184990479475573
c3.loc163,3,163,lod.out.hk_PCs_LPCs,0.19243263683492273
S3_209913044,3,163.1391028,lod.out.hk_PCs_LPCs,0.1929046430555985
S3_210206586,3,163.1401108,lod.out.hk_PCs_LPCs,0.19296718007906577
c3.loc164,3,164,lod.out.hk_PCs_LPCs,0.233640618824424
S3_210265629,3,164.3200968,lod.out.hk_PCs_LPCs,0.24121517623242994
c3.loc165,3,165,lod.out.hk_PCs_LPCs,0.25244586753932197
c3.loc166,3,166,lod.out.hk_PCs_LPCs,0.2592680151179536
c3.loc167,3,167,lod.out.hk_PCs_LPCs,0.2517039907620813
c3.loc168,3,168,lod.out.hk_PCs_LPCs,0.23071784089259495
S3_212161111,3,168.1683479,lod.out.hk_PCs_LPCs,0.22615180827244785
S3_214309597,3,168.1683914,lod.out.hk_PCs_LPCs,0.22615180183868233
c3.loc169,3,169,lod.out.hk_PCs_LPCs,0.21724342149909148
c3.loc170,3,170,lod.out.hk_PCs_LPCs,0.19911461133135333
S3_214364525,3,170.8870717,lod.out.hk_PCs_LPCs,0.1772288817213763
S3_214476682,3,170.8871152,lod.out.hk_PCs_LPCs,0.1772277022459008
S3_214716186,3,170.8878955,lod.out.hk_PCs_LPCs,0.17726380931279095
c3.loc171,3,171,lod.out.hk_PCs_LPCs,0.18231212376151973
c3.loc172,3,172,lod.out.hk_PCs_LPCs,0.21228881636847063
S3_214751421,3,172.2670071,lod.out.hk_PCs_LPCs,0.21526501763084127
S3_217561389,3,172.2670506,lod.out.hk_PCs_LPCs,0.21526501778646434
c3.loc173,3,173,lod.out.hk_PCs_LPCs,0.23416836532673813
S3_215380538,3,173.5395849,lod.out.hk_PCs_LPCs,0.24528672584935407
c3.loc174,3,174,lod.out.hk_PCs_LPCs,0.25261229858382706
S3_217561090,3,174.7864578,lod.out.hk_PCs_LPCs,0.2603238699706054
S3_217637787,3,174.7870104,lod.out.hk_PCs_LPCs,0.26032724638380955
c3.loc175,3,175,lod.out.hk_PCs_LPCs,0.2594342522529871
c3.loc176,3,176,lod.out.hk_PCs_LPCs,0.25301419932814895
S3_217936448,3,176.0349614,lod.out.hk_PCs_LPCs,0.25271861153052555
c3.loc177,3,177,lod.out.hk_PCs_LPCs,0.27205816331262156
c3.loc178,3,178,lod.out.hk_PCs_LPCs,0.2771657769541065
S3_218187140,3,178.5468523,lod.out.hk_PCs_LPCs,0.2735261221039025
S3_218188068,3,178.8277708,lod.out.hk_PCs_LPCs,0.2681241388698652
c3.loc179,3,179,lod.out.hk_PCs_LPCs,0.2681238021055776
c3.loc180,3,180,lod.out.hk_PCs_LPCs,0.268121861870938
S3_218837079,3,180.1337547,lod.out.hk_PCs_LPCs,0.26812160024090304
c3.loc181,3,181,lod.out.hk_PCs_LPCs,0.26821615270571897
S3_219183047,3,181.345873,lod.out.hk_PCs_LPCs,0.268254073490354
c3.loc182,3,182,lod.out.hk_PCs_LPCs,0.3194051674730787
c3.loc183,3,183,lod.out.hk_PCs_LPCs,0.37848117968992767
S3_219891242,3,183.6584548,lod.out.hk_PCs_LPCs,0.40054238073173565
c3.loc184,3,184,lod.out.hk_PCs_LPCs,0.4004996105985441
S3_220704591,3,184.8130809,lod.out.hk_PCs_LPCs,0.4003981844392399
c3.loc185,3,185,lod.out.hk_PCs_LPCs,0.39738231488949793
c3.loc186,3,186,lod.out.hk_PCs_LPCs,0.34843259981244046
S3_220767385,3,186.051577,lod.out.hk_PCs_LPCs,0.34452143060211426
S3_220767794,3,186.05249800000001,lod.out.hk_PCs_LPCs,0.3444505319493487
c3.loc187,3,187,lod.out.hk_PCs_LPCs,0.3444411716605629
S3_220855250,3,187.2919827,lod.out.hk_PCs_LPCs,0.34443826906316133
c3.loc188,3,188,lod.out.hk_PCs_LPCs,0.32282782877389593
c3.loc189,3,189,lod.out.hk_PCs_LPCs,0.2735266641034144
S3_221539251,3,189.9121123,lod.out.hk_PCs_LPCs,0.21483307271391539
S3_221687505,3,189.9121557,lod.out.hk_PCs_LPCs,0.21483150286535135
S3_222584293,3,189.9121992,lod.out.hk_PCs_LPCs,0.2148315026208678
c3.loc190,3,190,lod.out.hk_PCs_LPCs,0.21294536864991187
c3.loc191,3,191,lod.out.hk_PCs_LPCs,0.17408355584619528
S3_223175307,3,191.2171931,lod.out.hk_PCs_LPCs,0.1620141787501126
S3_223560357,3,191.2180272,lod.out.hk_PCs_LPCs,0.16196608957373826
c3.loc192,3,192,lod.out.hk_PCs_LPCs,0.1619638491960984
S3_223539203,3,192.5237773,lod.out.hk_PCs_LPCs,0.16196234487162542
S3_223560269,3,192.5238208,lod.out.hk_PCs_LPCs,0.16196234310960733
c3.loc193,3,193,lod.out.hk_PCs_LPCs,0.1799035132247866
c3.loc194,3,194,lod.out.hk_PCs_LPCs,0.20796256361224152
c3.loc195,3,195,lod.out.hk_PCs_LPCs,0.2200432221804931
S3_223611057,3,195.144007,lod.out.hk_PCs_LPCs,0.22054047451895542
S3_223961679,3,195.1440505,lod.out.hk_PCs_LPCs,0.22054047487047512
c3.loc196,3,196,lod.out.hk_PCs_LPCs,0.2760799671319063
S3_224234651,3,196.352861,lod.out.hk_PCs_LPCs,0.29045457723633206
c3.loc197,3,197,lod.out.hk_PCs_LPCs,0.3103102460328415
S3_224597542,3,197.5325249,lod.out.hk_PCs_LPCs,0.3111660436506867
c3.loc198,3,198,lod.out.hk_PCs_LPCs,0.33783041836140626
S3_224675872,3,198.684423,lod.out.hk_PCs_LPCs,0.35602013390769116
c3.loc199,3,199,lod.out.hk_PCs_LPCs,0.40173595779364746
c3.loc200,3,200,lod.out.hk_PCs_LPCs,0.5456427478024892
c3.loc201,3,201,lod.out.hk_PCs_LPCs,0.6641688408583235
S3_225307968,3,201.0459364,lod.out.hk_PCs_LPCs,0.6686119828549408
c3.loc202,3,202,lod.out.hk_PCs_LPCs,0.6382140750769594
c3.loc203,3,203,lod.out.hk_PCs_LPCs,0.5610148730623763
S3_225460120,3,203.4669729,lod.out.hk_PCs_LPCs,0.5119448816787155
S3_226823218,3,203.4670164,lod.out.hk_PCs_LPCs,0.5119445509082965
